"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
7108,718639110,"seneca84 (21/29)",0,87.95,"P Jacob deGrom P Rich Hill C Stephen Vogt 1B Edwin Encarnación 2B Neil Walker 3B Ryan Zimmerman SS Starlin Castro OF Corey Dickerson OF Gorkys Hernández OF Mark Trumbo",NA,"","",NA
7108,718652927,"7bushes (1/2)",0,87.95,"P Jacob deGrom P Rich Hill C Gary Sánchez 1B Travis Shaw 2B César Hernández 3B Justin Turner SS Corey Seager OF Matt Joyce OF Gorkys Hernández OF Andrew Toles",NA,"","",NA
7108,718677933,"genemachine04 (2/2)",0,87.95,"P Tyler Chatwood P Rich Hill C Gary Sánchez 1B Kendrys Morales 2B Robinson Canó 3B Kyle Seager SS Corey Seager OF Steven Souza Jr. OF George Springer OF Joc Pederson",NA,"","",NA
7108,718697082,"kingdomin8tor (1/2)",0,87.95,"P Tyler Chatwood P Rich Hill C Stephen Vogt 1B Adrián González 2B Robinson Canó 3B José Reyes SS Corey Seager OF Carlos González OF Yoenis Céspedes OF George Springer",NA,"","",NA
7108,718703725,"tjay24",0,87.95,"P Tyler Chatwood P Rich Hill C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Gerardo Parra OF Charlie Blackmon OF Gorkys Hernández",NA,"","",NA
7108,718830383,"DollarBillW (30/150)",0,87.95,"P Tyler Chatwood P Rich Hill C Cameron Rupp 1B Tommy Joseph 2B José Altuve 3B Alex Bregman SS Carlos Correa OF Carlos Beltrán OF George Springer OF Odúbel Herrera",NA,"","",NA
7116,718919295,"First_and50",0,87.9,"P Chris Sale P Brandon Finnegan C Yasmani Grandal 1B Adrián González 2B César Hernández 3B Manny Machado SS Xander Bogaerts OF Andrew Benintendi OF Andrew Toles OF Hanley Ramírez",NA,"","",NA
7117,718496930,"moklovin (126/150)",0,87.85,"P J.A. Happ P Garrett Richards C Tucker Barnhart 1B Joey Votto 2B José Peraza 3B Daniel Murphy SS Trea Turner OF Carlos González OF Charlie Blackmon OF Bryce Harper",NA,"","",NA
7118,717915249,"debluehens (2/3)",0,87.8,"P Garrett Richards P Jacob deGrom C Yasmani Grandal 1B Adrián González 2B Daniel Murphy 3B Freddy Galvis SS Carlos Correa OF Khris Davis OF Kole Calhoun OF Hanley Ramírez",NA,"","",NA
7118,717927714,"dacoltz (4/11)",0,87.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Neil Walker 3B Nolan Arenado SS Trevor Story OF Yoenis Céspedes OF Gorkys Hernández OF Bryce Harper",NA,"","",NA
7118,717938417,"ocdobv (31/150)",0,87.8,"P Garrett Richards P Jacob deGrom C J.T. Realmuto 1B Mitch Moreland 2B Dee Gordon 3B Xander Bogaerts SS Jordy Mercer OF Giancarlo Stanton OF Christian Yelich OF Hanley Ramírez",NA,"","",NA
7118,717988625,"shawnzhan (118/150)",0,87.8,"P Chris Sale P Michael Pineda C Sandy León 1B Greg Bird 2B Dustin Pedroia 3B Chase Headley SS Xander Bogaerts OF Chris Young OF Andrew Benintendi OF Brett Gardner",NA,"","",NA
7118,718068819,"SaahilSud (62/150)",0,87.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Robinson Canó 3B José Reyes SS Asdrúbal Cabrera OF Hunter Pence OF Gorkys Hernández OF Jarrett Parker",NA,"","",NA
7118,718068852,"SaahilSud (95/150)",0,87.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Brandon Belt 2B Derek Dietrich 3B José Reyes SS Trea Turner OF Hunter Pence OF Gorkys Hernández OF Jarrett Parker",NA,"","",NA
7118,718068856,"SaahilSud (99/150)",0,87.8,"P Chris Sale P Michael Pineda C Gary Sánchez 1B Greg Bird 2B Dustin Pedroia 3B Chase Headley SS Trea Turner OF Brett Gardner OF Jacoby Ellsbury OF Yasmany Tomás",NA,"","",NA
7118,718068876,"SaahilSud (119/150)",0,87.8,"P Chris Sale P Michael Pineda C Gary Sánchez 1B Greg Bird 2B Devon Travis 3B Ryan Zimmerman SS Trea Turner OF Brett Gardner OF Jacoby Ellsbury OF Andrew Toles",NA,"","",NA
7118,718078759,"scout326 (57/150)",0,87.8,"P Chris Sale P Michael Pineda C Manny Piña 1B Eric Thames 2B Logan Forsythe 3B Travis Shaw SS Corey Seager OF Ryan Braun OF Andrew Toles OF Joc Pederson",NA,"","",NA
7118,718148529,"FeistOfWinterveil (65/150)",0,87.8,"P Garrett Richards P Jacob deGrom C Mike Zunino 1B Tommy Joseph 2B César Hernández 3B Maikel Franco SS Jean Segura OF Jarrod Dyson OF Mitch Haniger OF Howie Kendrick",NA,"","",NA
7118,718187385,"nomoreiloveyous (67/120)",0,87.8,"P Michael Pineda P Danny Salazar C J.T. Realmuto 1B Justin Bour 2B Daniel Murphy 3B Adeiny Hechavarria SS Manny Machado OF Giancarlo Stanton OF Bryce Harper OF Christian Yelich",NA,"","",NA
7118,718314062,"Awesemo (52/150)",0,87.8,"P Michael Pineda P Danny Salazar C Yasmani Grandal 1B Adrián González 2B Logan Forsythe 3B Jonathan Villar SS Corey Seager OF Mike Trout OF Andrew Toles OF Bryce Harper",NA,"","",NA
7118,718315474,"bquicksix (1/150)",0,87.8,"P Michael Pineda P Danny Salazar C J.T. Realmuto 1B Mark Trumbo 2B Dee Gordon 3B Manny Machado SS Brandon Crawford OF Giancarlo Stanton OF Marcell Ozuna OF Christian Yelich",NA,"","",NA
7118,718324001,"mray6288 (36/150)",0,87.8,"P Chris Sale P Michael Pineda C Roberto Pérez 1B Mark Trumbo 2B Jonathan Schoop 3B Manny Machado SS Nick Ahmed OF Adam Jones OF Joey Rickard OF A.J. Pollock",NA,"","",NA
7118,718324028,"mray6288 (63/150)",0,87.8,"P Michael Pineda P Danny Salazar C Welington Castillo 1B Ryan Zimmerman 2B Daniel Murphy 3B Alex Bregman SS J.J. Hardy OF Bryce Harper OF Adam Eaton OF Trea Turner",NA,"","",NA
7118,718334648,"underjones (1/150)",0,87.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Albert Pujols 2B Anthony Rendón 3B Jonathan Villar SS Yunel Escobar OF Mike Trout OF Kole Calhoun OF Charlie Blackmon",NA,"","",NA
7118,718334657,"underjones (10/150)",0,87.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Albert Pujols 2B Anthony Rendón 3B Jonathan Villar SS Yunel Escobar OF Mike Trout OF Kole Calhoun OF Charlie Blackmon",NA,"","",NA
7118,718334772,"underjones (125/150)",0,87.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Albert Pujols 2B Anthony Rendón 3B Jonathan Villar SS Yunel Escobar OF Mike Trout OF Kole Calhoun OF Charlie Blackmon",NA,"","",NA
7118,718365805,"dmac7744",0,87.8,"P Garrett Richards P Jacob deGrom C Travis d'Arnaud 1B Paul Goldschmidt 2B Daniel Murphy 3B José Reyes SS Asdrúbal Cabrera OF Curtis Granderson OF Yoenis Céspedes OF A.J. Pollock",NA,"","",NA
7118,718425455,"ACrystal",0,87.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Paul Goldschmidt 2B César Hernández 3B Yunel Escobar SS Trea Turner OF Matt Joyce OF Jarrod Dyson OF A.J. Pollock",NA,"","",NA
7118,718440646,"ehafner (18/150)",0,87.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Eric Thames 2B Daniel Murphy 3B Anthony Rendón SS Trea Turner OF Hunter Pence OF Gorkys Hernández OF Adam Eaton",NA,"","",NA
7118,718440679,"ehafner (51/150)",0,87.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Neil Walker 3B Nolan Arenado SS Trevor Story OF Charlie Blackmon OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
7118,718440747,"ehafner (119/150)",0,87.8,"P Chris Sale P Michael Pineda C Buster Posey 1B Mitch Moreland 2B Dustin Pedroia 3B Eduardo Núñez SS Brandon Crawford OF Andrew Benintendi OF Hunter Pence OF Gorkys Hernández",NA,"","",NA
7118,718446809,"alexmartin11 (93/150)",0,87.8,"P Chris Sale P Michael Pineda C Stephen Vogt 1B Ryon Healy 2B José Altuve 3B Alex Bregman SS Carlos Correa OF Matt Joyce OF Khris Davis OF George Springer",NA,"","",NA
7118,718474379,"BroncoBrian18",0,87.8,"P Garrett Richards P Jacob deGrom C Yasmani Grandal 1B Adrián González 2B Rougned Odor 3B Nolan Arenado SS Brandon Crawford OF Corey Dickerson OF Gerardo Parra OF Giancarlo Stanton",NA,"","",NA
7118,718488666,"ThatStunna (9/40)",0,87.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Joe Panik 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Gorkys Hernández OF Bryce Harper",NA,"","",NA
7118,718514411,"supertroopa22",0,87.8,"P Michael Pineda P Danny Salazar C Gary Sánchez 1B Joey Votto 2B José Peraza 3B Eduardo Núñez SS Jonathan Villar OF Billy Hamilton OF Scott Schebler OF Adam Duvall",NA,"","",NA
7118,718522746,"NILKNARF (41/50)",0,87.8,"P Michael Pineda P Danny Salazar C J.T. Realmuto 1B Justin Bour 2B Dee Gordon 3B Xander Bogaerts SS Jean Segura OF Andrew Benintendi OF Charlie Blackmon OF Giancarlo Stanton",NA,"","",NA
7118,718524890,"franciscolora0524 (68/150)",0,87.8,"P Michael Pineda P Danny Salazar C Chris Iannetta 1B Paul Goldschmidt 2B Daniel Murphy 3B Jake Lamb SS Manny Machado OF Curtis Granderson OF A.J. Pollock OF Yasmany Tomás",NA,"","",NA
7118,718776238,"tron34",0,87.8,"P Garrett Richards P Tyler Chatwood C Buster Posey 1B Paul Goldschmidt 2B José Altuve 3B Daniel Murphy SS Carlos Correa OF Yasmany Tomás OF Bryce Harper OF Trea Turner",NA,"","",NA
7118,718817673,"Makisupa",0,87.8,"P Michael Pineda P Danny Salazar C Buster Posey 1B Brandon Belt 2B Daniel Murphy 3B Josh Donaldson SS Trea Turner OF Gorkys Hernández OF Andrew Toles OF Bryce Harper",NA,"","",NA
7118,718852668,"tinderella (65/100)",0,87.8,"P Chris Sale P Michael Pineda C Travis d'Arnaud 1B Lucas Duda 2B Neil Walker 3B Hernán Pérez SS Asdrúbal Cabrera OF Jay Bruce OF Eric Thames OF Trea Turner",NA,"","",NA
7118,718865009,"lavertu22",0,87.8,"P Chris Sale P Michael Pineda C J.T. Realmuto 1B Mike Napoli 2B Anthony Rendón 3B Travis Shaw SS Starlin Castro OF Andrew Benintendi OF Curtis Granderson OF Adam Eaton",NA,"","",NA
7151,718261171,"ARaven52 (6/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718303930,"TeeJayOrTj (94/101)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718314088,"Awesemo (78/150)",0,87.75,"P Michael Pineda P Charlie Morton C Tony Wolters 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Trevor Story OF Carlos González OF Hunter Pence OF Bryce Harper",NA,"","",NA
7151,718315479,"bquicksix (6/150)",0,87.75,"P Michael Pineda P Charlie Morton C J.T. Realmuto 1B Ryan Zimmerman 2B Dee Gordon 3B Nolan Arenado SS Trevor Story OF Carlos González OF Charlie Blackmon OF Giancarlo Stanton",NA,"","",NA
7151,718373588,"ARaven52 (11/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373621,"ARaven52 (18/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373629,"ARaven52 (25/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373655,"ARaven52 (32/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373668,"ARaven52 (39/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373685,"ARaven52 (46/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373703,"ARaven52 (53/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373714,"ARaven52 (60/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373738,"ARaven52 (67/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373750,"ARaven52 (74/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718373763,"ARaven52 (81/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718380980,"ARaven52 (90/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718380999,"ARaven52 (97/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718381024,"ARaven52 (104/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718381037,"ARaven52 (111/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718381063,"ARaven52 (118/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718381080,"ARaven52 (125/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718381104,"ARaven52 (132/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718381138,"ARaven52 (139/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718381151,"ARaven52 (146/150)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718531771,"DraftCheat (4/6)",0,87.75,"P Michael Pineda P Charlie Morton C Yasmani Grandal 1B Edwin Encarnación 2B José Altuve 3B José Ramírez SS Francisco Lindor OF Mike Trout OF Carlos González OF Brandon Guyer",NA,"","",NA
7151,718539360,"tinderella (18/100)",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Paul Goldschmidt 2B Daniel Murphy 3B Nolan Arenado SS Trea Turner OF Andrew Toles OF Bryce Harper OF Eric Thames",NA,"","",NA
7151,718600940,"hailskinz1 (17/20)",0,87.75,"P Michael Pineda P Charlie Morton C Stephen Vogt 1B Edwin Encarnación 2B Neil Walker 3B Nolan Arenado SS Francisco Lindor OF Carlos González OF Charlie Blackmon OF José Ramírez",NA,"","",NA
7151,718607887,"bigdshaggyj (3/3)",0,87.75,"P Michael Pineda P Charlie Morton C Stephen Vogt 1B Paul Goldschmidt 2B Neil Walker 3B Daniel Murphy SS Trea Turner OF Mike Trout OF A.J. Pollock OF Bryce Harper",NA,"","",NA
7151,718635172,"austin03 (1/2)",0,87.75,"P Michael Pineda P Charlie Morton C Stephen Vogt 1B Paul Goldschmidt 2B Neil Walker 3B Daniel Murphy SS Trea Turner OF Mike Trout OF A.J. Pollock OF Bryce Harper",NA,"","",NA
7151,718685281,"JickyJack22 (4/10)",0,87.75,"P Michael Pineda P Charlie Morton C Gary Sánchez 1B Paul Goldschmidt 2B Dee Gordon 3B Anthony Rendón SS Trea Turner OF A.J. Pollock OF Yasmany Tomás OF Bryce Harper",NA,"","",NA
7151,718724056,"SamENole (6/6)",0,87.75,"P Michael Pineda P Charlie Morton C Evan Gattis 1B Mark Trumbo 2B José Altuve 3B Alex Bregman SS Manny Machado OF Adam Jones OF George Springer OF Giancarlo Stanton",NA,"","",NA
7151,718838668,"natesewell",0,87.75,"P Michael Pineda P Charlie Morton C Buster Posey 1B Brandon Belt 2B DJ LeMahieu 3B Nolan Arenado SS Brandon Crawford OF Carlos González OF Charlie Blackmon OF Hunter Pence",NA,"","",NA
7151,718855175,"TLee1016 (4/10)",0,87.75,"P Michael Pineda P Tanner Roark C Yasmani Grandal 1B Adrián González 2B Starlin Castro 3B Nolan Arenado SS Trevor Story OF Charlie Blackmon OF A.J. Pollock OF Eric Thames",NA,"","",NA
7151,718954152,"Joshuam0511",0,87.75,"P J.A. Happ P Matt Moore C Buster Posey 1B Kendrys Morales 2B Dustin Pedroia 3B Josh Donaldson SS Eduardo Núñez OF José Bautista OF Jackie Bradley Jr. OF Hanley Ramírez",NA,"","",NA
7185,717988230,"mitch_connor",0,87.7,"P Jacob deGrom P Matt Moore C Mike Zunino 1B Mitch Moreland 2B Neil Walker 3B Kyle Seager SS Manny Machado OF Jackie Bradley Jr. OF George Springer OF Mark Trumbo",NA,"","",NA
7185,717988588,"shawnzhan (81/150)",0,87.7,"P Chris Sale P Danny Salazar C Roberto Pérez 1B Carlos Santana 2B Dustin Pedroia 3B Yandy Díaz SS Xander Bogaerts OF Andrew Benintendi OF Brandon Guyer OF José Ramírez",NA,"","",NA
7185,718053158,"DougDiggler (1/2)",0,87.7,"P Dylan Bundy P Chris Sale C Gary Sánchez 1B Trey Mancini 2B Yangervis Solarte 3B Manny Machado SS Brandon Crawford OF Adam Jones OF Joey Rickard OF Trea Turner",NA,"","",NA
7185,718145675,"suidmach (34/62)",0,87.7,"P Michael Pineda P Rich Hill C J.T. Realmuto 1B Greg Bird 2B José Altuve 3B Josh Donaldson SS Chris Owings OF Carlos González OF Jarrod Dyson OF Gorkys Hernández",NA,"","",NA
7185,718334681,"underjones (34/150)",0,87.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Albert Pujols 2B Anthony Rendón 3B Jonathan Villar SS Danny Espinosa OF Cameron Maybin OF Mike Trout OF Gorkys Hernández",NA,"","",NA
7185,718334796,"underjones (149/150)",0,87.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Albert Pujols 2B Anthony Rendón 3B Jonathan Villar SS Danny Espinosa OF Cameron Maybin OF Mike Trout OF Gorkys Hernández",NA,"","",NA
7185,718383056,"fallfromgrace (22/150)",0,87.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Brandon Belt 2B Logan Forsythe 3B Justin Turner SS Brandon Crawford OF Charlie Blackmon OF Gorkys Hernández OF Andrew Toles",NA,"","",NA
7185,718391718,"drew_casper (2/5)",0,87.7,"P Michael Pineda P Rich Hill C Buster Posey 1B Eric Thames 2B Logan Forsythe 3B Jonathan Villar SS Trea Turner OF Andrew Benintendi OF Matt Joyce OF Jarrod Dyson",NA,"","",NA
7185,718392385,"papagates (37/150)",0,87.7,"P Michael Pineda P Rich Hill C Welington Castillo 1B Trey Mancini 2B Jonathan Schoop 3B Travis Shaw SS Jonathan Villar OF Kirk Nieuwenhuis OF Mark Trumbo OF Eric Thames",NA,"","",NA
7185,718392426,"papagates (78/150)",0,87.7,"P Michael Pineda P Rich Hill C Mike Zunino 1B Justin Bour 2B Dee Gordon 3B Derek Dietrich SS Jean Segura OF Nelson Cruz OF Mitch Haniger OF Giancarlo Stanton",NA,"","",NA
7185,718470799,"Cubasugar1 (10/100)",0,87.7,"P Michael Pineda P Rich Hill C Jonathan Lucroy 1B Adrián González 2B Logan Forsythe 3B Joey Gallo SS Elvis Andrus OF Carlos Gómez OF Joc Pederson OF Yasiel Puig",NA,"","",NA
7185,718470802,"Cubasugar1 (13/100)",0,87.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Mike Napoli 2B Logan Forsythe 3B Justin Turner SS Elvis Andrus OF Carlos Gómez OF Nomar Mazara OF Joc Pederson",NA,"","",NA
7185,718480115,"Cubasugar1 (60/100)",0,87.7,"P Michael Pineda P Rich Hill C Jonathan Lucroy 1B Adrián González 2B Logan Forsythe 3B Joey Gallo SS Elvis Andrus OF Carlos Gómez OF Joc Pederson OF Yasiel Puig",NA,"","",NA
7185,718480118,"Cubasugar1 (63/100)",0,87.7,"P Michael Pineda P Rich Hill C Yasmani Grandal 1B Mike Napoli 2B Logan Forsythe 3B Justin Turner SS Elvis Andrus OF Carlos Gómez OF Nomar Mazara OF Joc Pederson",NA,"","",NA
7185,718522749,"NILKNARF (44/50)",0,87.7,"P Jacob deGrom P Matt Moore C Matt Wieters 1B Greg Bird 2B Dustin Pedroia 3B Jonathan Villar SS Xander Bogaerts OF Chris Young OF Andrew Benintendi OF Mike Trout",NA,"","",NA
7185,718564922,"Aaroncikel",0,87.7,"P Jerad Eickhoff P Tanner Roark C Manny Piña 1B Travis Shaw 2B José Altuve 3B Nolan Arenado SS Trevor Story OF Ryan Braun OF Hanley Ramírez OF Hernán Pérez",NA,"","",NA
7185,718710865,"dahladino (23/150)",0,87.7,"P Chris Sale P Danny Salazar C Chris Iannetta 1B Paul Goldschmidt 2B Brandon Drury 3B Evan Longoria SS Brad Miller OF Steven Souza Jr. OF Kevin Kiermaier OF Yasmany Tomás",NA,"","",NA
7185,718710898,"dahladino (56/150)",0,87.7,"P Jacob deGrom P Matt Moore C J.T. Realmuto 1B Hanley Ramírez 2B Dustin Pedroia 3B Derek Dietrich SS Xander Bogaerts OF Andrew Benintendi OF Marcell Ozuna OF Christian Yelich",NA,"","",NA
7185,718723788,"Drolson22 (23/81)",0,87.7,"P Michael Pineda P Rich Hill C Gary Sánchez 1B Greg Bird 2B Logan Forsythe 3B Manny Machado SS Chris Owings OF Brett Gardner OF Jacoby Ellsbury OF Matt Holliday",NA,"","",NA
